order_id,product_id,customer_id,price,quantity,order_date,shipping_date,order_status,payment_method,revenue,month_year,month_name,year,month_number,product_category,product_name,unit_cost_usd,profit
781654847,191161,57553014,159.34,2,2023-06-27,2023-06-28,Shipped,Debit Card,318.68,2023-06,Jun,2023,6,Home & Kitchen,Coffee Maker,50.5,217.68
813118992,770487,65259205,67.02,1,2024-02-16,2024-02-17,Delivered,PayPal,67.02,2024-02,Feb,2024,2,Electronics,Wireless Headphones,27.87,39.14999999999999
848708337,770487,70597444,21.3,1,2023-11-25,2023-11-27,Returned,PayPal,21.3,2023-11,Nov,2023,11,Electronics,Wireless Headphones,27.87,-6.57
484638726,877572,55298556,216.53,1,2023-04-01,2023-04-07,Processing,Apple Pay,216.53,2023-04,Apr,2023,4,Electronics,USB-C Hub,46.28,170.25
168000803,356787,73174945,100.72,4,2024-11-10,2024-11-17,Shipped,Apple Pay,402.88,2024-11,Nov,2024,11,Electronics,Mechanical Keyboard,38.72,248.0
954352670,877572,36786211,44.7,5,2023-11-30,2023-12-03,Cancelled,Debit Card,223.5,2023-11,Nov,2023,11,Electronics,USB-C Hub,46.28,-7.900000000000006
673833903,207473,32097220,258.72,5,2024-02-21,2024-02-26,Delivered,PayPal,1293.6000000000001,2024-02,Feb,2024,2,Clothing,Graphic Tee,66.43,961.45
527044165,126225,74988034,276.02,1,2023-03-26,2023-03-31,Delivered,Apple Pay,276.02,2023-03,Mar,2023,3,Electronics,Bluetooth Speaker,22.88,253.14
333893106,216739,93352876,120.35,5,2024-01-27,2024-02-02,Delivered,Credit Card,601.75,2024-01,Jan,2024,1,Electronics,Smart Watch,36.99,416.79999999999995
561325766,770487,84270583,48.39,3,2024-06-23,2024-06-29,Delivered,Credit Card,145.17000000000002,2024-06,Jun,2024,6,Electronics,Wireless Headphones,27.87,61.56000000000002
985673417,334053,36096655,54.05,1,2024-05-30,2024-06-01,Cancelled,Apple Pay,54.05,2024-05,May,2024,5,Electronics,Webcam HD,13.0,41.05
327473778,356787,22534217,236.82,5,2023-06-24,2023-06-30,Processing,Apple Pay,1184.1,2023-06,Jun,2023,6,Electronics,Mechanical Keyboard,38.72,990.4999999999999
631196129,216739,34406132,176.14,1,2023-10-05,2023-10-09,Cancelled,Credit Card,176.14,2023-10,Oct,2023,10,Electronics,Smart Watch,36.99,139.14999999999998
388339233,216739,63826716,193.89,3,2024-11-08,2024-11-15,Shipped,Debit Card,581.67,2024-11,Nov,2024,11,Electronics,Smart Watch,36.99,470.69999999999993
446673808,877572,32162965,55.78,1,2024-12-21,2024-12-23,Delivered,Apple Pay,55.78,2024-12,Dec,2024,12,Electronics,USB-C Hub,46.28,9.5
989427187,719176,85694715,153.06,2,2023-12-14,2023-12-19,Delivered,Debit Card,306.12,2023-12,Dec,2023,12,Home & Kitchen,Cast Iron Pan,90.67,124.78
404505751,872246,72092888,111.39,3,2023-05-29,2023-06-03,Delivered,Debit Card,334.17,2023-05,May,2023,5,Clothing,Denim Jeans,29.09,246.90000000000003
462661837,719176,26879290,298.79,1,2023-12-06,2023-12-12,Cancelled,Debit Card,298.79,2023-12,Dec,2023,12,Home & Kitchen,Cast Iron Pan,90.67,208.12
687670209,719176,89442503,243.73,1,2024-02-14,2024-02-15,Delivered,Google Pay,243.73,2024-02,Feb,2024,2,Home & Kitchen,Cast Iron Pan,90.67,153.06
720551525,216739,85283645,237.11,3,2023-01-14,2023-01-18,Shipped,PayPal,711.33,2023-01,Jan,2023,1,Electronics,Smart Watch,36.99,600.36
240224505,246316,94951883,290.14,1,2024-12-10,2024-12-15,Cancelled,Google Pay,290.14,2024-12,Dec,2024,12,Clothing,Running Jacket,48.71,241.42999999999998
707890457,770487,57623800,179.47,3,2024-05-29,2024-06-04,Shipped,Apple Pay,538.41,2024-05,May,2024,5,Electronics,Wireless Headphones,27.87,454.79999999999995
621127607,770487,42614537,191.82,3,2024-02-03,2024-02-06,Shipped,Debit Card,575.46,2024-02,Feb,2024,2,Electronics,Wireless Headphones,27.87,491.85
946434607,877572,57212267,278.75,4,2024-06-27,2024-07-02,Cancelled,Apple Pay,1115.0,2024-06,Jun,2024,6,Electronics,USB-C Hub,46.28,929.88
469087606,356787,68461818,78.91,2,2024-09-30,2024-10-07,Shipped,Credit Card,157.82,2024-09,Sep,2024,9,Electronics,Mechanical Keyboard,38.72,80.38
832884547,334053,38688676,266.56,1,2024-08-28,2024-08-29,Returned,Debit Card,266.56,2024-08,Aug,2024,8,Electronics,Webcam HD,13.0,253.56
918464025,126225,18357162,202.96,4,2024-08-26,2024-08-29,Delivered,Google Pay,811.84,2024-08,Aug,2024,8,Electronics,Bluetooth Speaker,22.88,720.32
151979048,770487,19832887,230.37,3,2023-12-04,2023-12-05,Returned,Google Pay,691.11,2023-12,Dec,2023,12,Electronics,Wireless Headphones,27.87,607.5
149330844,207473,64830300,81.3,2,2023-11-27,2023-12-03,Cancelled,Google Pay,162.6,2023-11,Nov,2023,11,Clothing,Graphic Tee,66.43,29.73999999999998
206917560,770487,69302158,173.36,1,2024-04-15,2024-04-22,Delivered,Debit Card,173.36,2024-04,Apr,2024,4,Electronics,Wireless Headphones,27.87,145.49
772355141,388389,72415804,113.93,1,2023-09-03,2023-09-08,Cancelled,Apple Pay,113.93,2023-09,Sep,2023,9,Electronics,Laptop Stand,88.92,25.010000000000005
941695219,770487,32520277,74.1,4,2023-12-06,2023-12-12,Shipped,Credit Card,296.4,2023-12,Dec,2023,12,Electronics,Wireless Headphones,27.87,184.91999999999996
998402124,671858,72732043,246.25,5,2024-06-13,2024-06-17,Cancelled,Apple Pay,1231.25,2024-06,Jun,2024,6,Home & Kitchen,Air Fryer,110.01,681.1999999999999
593472161,191161,48508907,53.27,2,2024-12-06,2024-12-12,Delivered,Google Pay,106.54,2024-12,Dec,2024,12,Home & Kitchen,Coffee Maker,50.5,5.540000000000006
117481970,216739,16749089,165.58,1,2023-06-18,2023-06-24,Returned,Credit Card,165.58,2023-06,Jun,2023,6,Electronics,Smart Watch,36.99,128.59
233398648,216739,92613013,136.66,5,2023-08-03,2023-08-04,Processing,PayPal,683.3,2023-08,Aug,2023,8,Electronics,Smart Watch,36.99,498.3499999999999
269633510,334053,45810056,132.49,4,2024-11-28,2024-12-05,Cancelled,Apple Pay,529.96,2024-11,Nov,2024,11,Electronics,Webcam HD,13.0,477.96000000000004
573827182,877572,58024342,169.97,4,2023-11-28,2023-12-05,Delivered,PayPal,679.88,2023-11,Nov,2023,11,Electronics,USB-C Hub,46.28,494.76
590182620,877572,56397338,76.99,2,2023-05-31,2023-06-01,Delivered,Apple Pay,153.98,2023-05,May,2023,5,Electronics,USB-C Hub,46.28,61.41999999999999
100725768,356787,74988034,183.9,2,2024-12-27,2024-12-30,Processing,Google Pay,367.8,2024-12,Dec,2024,12,Electronics,Mechanical Keyboard,38.72,290.36
559346003,877572,58942697,28.66,3,2023-03-31,2023-04-06,Processing,Apple Pay,85.98,2023-03,Mar,2023,3,Electronics,USB-C Hub,46.28,-52.86
317237515,809570,87736262,103.73,1,2024-03-14,2024-03-18,Returned,Credit Card,103.73,2024-03,Mar,2024,3,Clothing,Hoodie,111.42,-7.689999999999998
839369897,671858,50079111,107.04,3,2024-03-10,2024-03-13,Processing,Apple Pay,321.12,2024-03,Mar,2024,3,Home & Kitchen,Air Fryer,110.01,-8.910000000000025
241640592,356787,40885476,195.97,3,2024-01-02,2024-01-09,Delivered,Google Pay,587.91,2024-01,Jan,2024,1,Electronics,Mechanical Keyboard,38.72,471.75
797929178,334053,24165187,281.25,1,2024-03-13,2024-03-15,Returned,Credit Card,281.25,2024-03,Mar,2024,3,Electronics,Webcam HD,13.0,268.25
424125621,207473,67887757,63.26,1,2024-05-31,2024-06-07,Shipped,Debit Card,63.26,2024-05,May,2024,5,Clothing,Graphic Tee,66.43,-3.170000000000009
270700744,126225,63238057,195.39,2,2024-05-01,2024-05-07,Delivered,Debit Card,390.78,2024-05,May,2024,5,Electronics,Bluetooth Speaker,22.88,345.02
394226159,126225,42194159,226.07,3,2024-07-08,2024-07-15,Returned,Google Pay,678.21,2024-07,Jul,2024,7,Electronics,Bluetooth Speaker,22.88,609.57
200223044,126225,73771720,174.63,5,2024-07-20,2024-07-21,Returned,PayPal,873.15,2024-07,Jul,2024,7,Electronics,Bluetooth Speaker,22.88,758.75
802858478,334053,32162965,193.78,5,2023-03-26,2023-04-02,Delivered,PayPal,968.9,2023-03,Mar,2023,3,Electronics,Webcam HD,13.0,903.9
487014547,770487,27566185,11.44,3,2023-11-04,2023-11-09,Returned,Debit Card,34.32,2023-11,Nov,2023,11,Electronics,Wireless Headphones,27.87,-49.29
368853440,246316,86384014,126.06,4,2024-06-23,2024-06-27,Delivered,PayPal,504.24,2024-06,Jun,2024,6,Clothing,Running Jacket,48.71,309.4
188498371,877572,24282218,179.86,4,2023-12-20,2023-12-22,Delivered,Google Pay,719.44,2023-12,Dec,2023,12,Electronics,USB-C Hub,46.28,534.32
499264207,719176,83227889,213.14,4,2024-02-17,2024-02-23,Delivered,Credit Card,852.56,2024-02,Feb,2024,2,Home & Kitchen,Cast Iron Pan,90.67,489.87999999999994
813510897,216739,21381064,240.05,5,2024-12-14,2024-12-21,Processing,Credit Card,1200.25,2024-12,Dec,2024,12,Electronics,Smart Watch,36.99,1015.3
796763109,216739,35487660,248.08,3,2024-12-28,2025-01-02,Shipped,Apple Pay,744.24,2024-12,Dec,2024,12,Electronics,Smart Watch,36.99,633.27
277731206,876646,39042654,155.37,1,2023-06-07,2023-06-14,Delivered,Credit Card,155.37,2023-06,Jun,2023,6,Clothing,Cargo Shorts,8.69,146.68
155606161,719176,99038359,266.95,2,2023-11-25,2023-12-01,Processing,Debit Card,533.9,2023-11,Nov,2023,11,Home & Kitchen,Cast Iron Pan,90.67,352.55999999999995
525568516,877572,95585469,102.8,2,2023-12-15,2023-12-22,Delivered,Debit Card,205.6,2023-12,Dec,2023,12,Electronics,USB-C Hub,46.28,113.03999999999999
771737478,126225,48250360,125.31,5,2024-09-13,2024-09-16,Delivered,PayPal,626.55,2024-09,Sep,2024,9,Electronics,Bluetooth Speaker,22.88,512.15
428038048,877572,72415804,251.33,4,2024-09-16,2024-09-23,Returned,PayPal,1005.32,2024-09,Sep,2024,9,Electronics,USB-C Hub,46.28,820.2
879524067,216739,59512272,282.06,5,2024-12-14,2024-12-19,Processing,Credit Card,1410.3,2024-12,Dec,2024,12,Electronics,Smart Watch,36.99,1225.35
851019450,246316,99245317,176.04,3,2023-03-12,2023-03-14,Delivered,Credit Card,528.12,2023-03,Mar,2023,3,Clothing,Running Jacket,48.71,381.99
910924352,216739,25521714,39.08,3,2023-07-30,2023-08-05,Processing,Google Pay,117.24,2023-07,Jul,2023,7,Electronics,Smart Watch,36.99,6.269999999999996
351410032,126225,51154241,236.37,3,2023-09-08,2023-09-13,Cancelled,Google Pay,709.11,2023-09,Sep,2023,9,Electronics,Bluetooth Speaker,22.88,640.47
560883210,877572,26288475,236.23,5,2023-12-25,2023-12-29,Delivered,Apple Pay,1181.1499999999999,2023-12,Dec,2023,12,Electronics,USB-C Hub,46.28,949.7499999999999
803821904,126225,94482772,198.1,2,2024-09-19,2024-09-22,Cancelled,PayPal,396.2,2024-09,Sep,2024,9,Electronics,Bluetooth Speaker,22.88,350.44
197924383,877572,84813739,200.59,1,2024-07-03,2024-07-07,Delivered,Apple Pay,200.59,2024-07,Jul,2024,7,Electronics,USB-C Hub,46.28,154.31
855590022,671858,32097220,178.85,5,2023-01-03,2023-01-10,Returned,Credit Card,894.25,2023-01,Jan,2023,1,Home & Kitchen,Air Fryer,110.01,344.19999999999993
202202698,246316,58436637,260.88,3,2023-09-04,2023-09-07,Delivered,PayPal,782.64,2023-09,Sep,2023,9,Clothing,Running Jacket,48.71,636.51
101166414,207473,20117988,23.83,1,2023-02-22,2023-02-28,Delivered,PayPal,23.83,2023-02,Feb,2023,2,Clothing,Graphic Tee,66.43,-42.60000000000001
329159242,246316,99038526,288.66,2,2023-10-22,2023-10-27,Cancelled,Credit Card,577.32,2023-10,Oct,2023,10,Clothing,Running Jacket,48.71,479.90000000000003
611967311,191161,85283645,150.28,2,2024-12-11,2024-12-16,Delivered,PayPal,300.56,2024-12,Dec,2024,12,Home & Kitchen,Coffee Maker,50.5,199.56
183686071,246316,68571795,40.11,3,2024-02-15,2024-02-18,Delivered,Apple Pay,120.33,2024-02,Feb,2024,2,Clothing,Running Jacket,48.71,-25.799999999999997
242485313,126225,42255732,72.05,3,2024-01-19,2024-01-23,Delivered,Debit Card,216.14999999999998,2024-01,Jan,2024,1,Electronics,Bluetooth Speaker,22.88,147.51
737458510,126225,33357554,15.11,5,2023-12-24,2023-12-29,Returned,PayPal,75.55,2023-12,Dec,2023,12,Electronics,Bluetooth Speaker,22.88,-38.849999999999994
342870588,246316,61343880,279.1,1,2024-05-14,2024-05-17,Cancelled,Apple Pay,279.1,2024-05,May,2024,5,Clothing,Running Jacket,48.71,230.39000000000001
657749020,126225,13852048,235.23,4,2024-10-17,2024-10-18,Delivered,Debit Card,940.92,2024-10,Oct,2024,10,Electronics,Bluetooth Speaker,22.88,849.4
830125895,877572,22489409,138.76,3,2024-10-15,2024-10-18,Delivered,Apple Pay,416.28,2024-10,Oct,2024,10,Electronics,USB-C Hub,46.28,277.43999999999994
577886922,877572,38470244,221.55,4,2023-04-09,2023-04-12,Cancelled,Google Pay,886.2,2023-04,Apr,2023,4,Electronics,USB-C Hub,46.28,701.08
109971784,246316,58436637,46.09,3,2023-09-09,2023-09-12,Cancelled,PayPal,138.27,2023-09,Sep,2023,9,Clothing,Running Jacket,48.71,-7.859999999999985
108657116,770487,98986321,154.79,3,2024-12-30,2025-01-01,Delivered,Apple Pay,464.37,2024-12,Dec,2024,12,Electronics,Wireless Headphones,27.87,380.76
846891707,770487,37415205,122.6,1,2024-09-15,2024-09-22,Delivered,Apple Pay,122.6,2024-09,Sep,2024,9,Electronics,Wireless Headphones,27.87,94.72999999999999
468909933,356787,75579548,21.39,1,2024-11-05,2024-11-12,Shipped,Credit Card,21.39,2024-11,Nov,2024,11,Electronics,Mechanical Keyboard,38.72,-17.33
977364141,334053,64549859,19.69,5,2023-10-04,2023-10-09,Shipped,Google Pay,98.45,2023-10,Oct,2023,10,Electronics,Webcam HD,13.0,33.45
229486590,126225,35921441,38.37,2,2023-11-18,2023-11-24,Delivered,PayPal,76.74,2023-11,Nov,2023,11,Electronics,Bluetooth Speaker,22.88,30.979999999999997
553456129,207473,46553958,233.48,5,2024-11-11,2024-11-16,Shipped,Apple Pay,1167.3999999999999,2024-11,Nov,2024,11,Clothing,Graphic Tee,66.43,835.2499999999998
845210115,334053,99152472,134.24,2,2023-07-22,2023-07-29,Delivered,PayPal,268.48,2023-07,Jul,2023,7,Electronics,Webcam HD,13.0,242.48000000000002
241921987,876646,13278320,26.75,2,2023-02-16,2023-02-20,Delivered,Google Pay,53.5,2023-02,Feb,2023,2,Clothing,Cargo Shorts,8.69,36.120000000000005
612926731,770487,56843172,110.16,1,2023-08-25,2023-09-01,Returned,Debit Card,110.16,2023-08,Aug,2023,8,Electronics,Wireless Headphones,27.87,82.28999999999999
176051319,126225,44999379,145.74,3,2023-02-18,2023-02-23,Delivered,Apple Pay,437.22,2023-02,Feb,2023,2,Electronics,Bluetooth Speaker,22.88,368.58000000000004
345829826,216739,84813739,204.98,2,2024-02-19,2024-02-26,Delivered,Apple Pay,409.96,2024-02,Feb,2024,2,Electronics,Smart Watch,36.99,335.97999999999996
511318205,876646,31980274,232.89,1,2024-02-28,2024-03-03,Cancelled,PayPal,232.89,2024-02,Feb,2024,2,Clothing,Cargo Shorts,8.69,224.2
195918514,872246,63121477,257.69,1,2024-12-21,2024-12-28,Cancelled,Credit Card,257.69,2024-12,Dec,2024,12,Clothing,Denim Jeans,29.09,228.6
884651200,719176,63782042,115.61,4,2023-08-22,2023-08-29,Returned,PayPal,462.44,2023-08,Aug,2023,8,Home & Kitchen,Cast Iron Pan,90.67,99.75999999999999
965389567,872246,38682516,60.48,3,2023-01-26,2023-01-31,Delivered,Apple Pay,181.44,2023-01,Jan,2023,1,Clothing,Denim Jeans,29.09,94.17
209980341,877572,41039390,215.18,1,2024-08-28,2024-08-31,Delivered,Google Pay,215.18,2024-08,Aug,2024,8,Electronics,USB-C Hub,46.28,168.9
210811807,191161,38682516,40.06,2,2024-03-15,2024-03-20,Cancelled,Debit Card,80.12,2024-03,Mar,2024,3,Home & Kitchen,Coffee Maker,50.5,-20.879999999999995
436458586,877572,31130263,191.71,2,2023-03-19,2023-03-22,Delivered,Debit Card,383.42,2023-03,Mar,2023,3,Electronics,USB-C Hub,46.28,290.86
494666352,770487,85958181,196.14,5,2024-05-15,2024-05-22,Returned,Debit Card,980.6999999999999,2024-05,May,2024,5,Electronics,Wireless Headphones,27.87,841.3499999999999
421322967,126225,98429450,289.48,3,2023-11-23,2023-11-27,Shipped,PayPal,868.44,2023-11,Nov,2023,11,Electronics,Bluetooth Speaker,22.88,799.8000000000001
247241457,126225,89133014,93.05,1,2023-11-21,2023-11-24,Delivered,Google Pay,93.05,2023-11,Nov,2023,11,Electronics,Bluetooth Speaker,22.88,70.17
510943598,216739,90099897,256.49,3,2024-06-29,2024-07-05,Delivered,Debit Card,769.47,2024-06,Jun,2024,6,Electronics,Smart Watch,36.99,658.5
930496866,334053,80166708,209.26,2,2024-06-07,2024-06-08,Delivered,Debit Card,418.52,2024-06,Jun,2024,6,Electronics,Webcam HD,13.0,392.52
973347156,872246,35643159,210.09,2,2024-07-06,2024-07-07,Shipped,Apple Pay,420.18,2024-07,Jul,2024,7,Clothing,Denim Jeans,29.09,362.0
908697030,770487,43859311,154.02,1,2023-10-14,2023-10-21,Delivered,Apple Pay,154.02,2023-10,Oct,2023,10,Electronics,Wireless Headphones,27.87,126.15
242964672,770487,10965138,161.44,2,2023-09-25,2023-10-01,Delivered,PayPal,322.88,2023-09,Sep,2023,9,Electronics,Wireless Headphones,27.87,267.14
788887139,388389,35556386,138.44,5,2023-04-24,2023-04-26,Delivered,Apple Pay,692.2,2023-04,Apr,2023,4,Electronics,Laptop Stand,88.92,247.60000000000002
827070406,877572,93893865,145.92,4,2024-02-09,2024-02-12,Delivered,Google Pay,583.68,2024-02,Feb,2024,2,Electronics,USB-C Hub,46.28,398.55999999999995
253387313,770487,88055069,136.28,5,2024-11-11,2024-11-15,Delivered,Apple Pay,681.4,2024-11,Nov,2024,11,Electronics,Wireless Headphones,27.87,542.05
173456403,126225,82070937,199.71,1,2024-05-09,2024-05-13,Cancelled,Apple Pay,199.71,2024-05,May,2024,5,Electronics,Bluetooth Speaker,22.88,176.83
669628927,126225,39600202,91.75,5,2023-05-31,2023-06-01,Returned,Google Pay,458.75,2023-05,May,2023,5,Electronics,Bluetooth Speaker,22.88,344.35
704829337,334053,39742165,155.28,5,2023-11-03,2023-11-04,Delivered,Credit Card,776.4,2023-11,Nov,2023,11,Electronics,Webcam HD,13.0,711.4
109099680,877572,70900658,255.03,3,2023-06-15,2023-06-19,Returned,Apple Pay,765.09,2023-06,Jun,2023,6,Electronics,USB-C Hub,46.28,626.25
755325292,388389,82498004,180.75,1,2023-11-02,2023-11-03,Shipped,Credit Card,180.75,2023-11,Nov,2023,11,Electronics,Laptop Stand,88.92,91.83
797953888,356787,47111151,207.69,4,2023-08-25,2023-08-30,Returned,PayPal,830.76,2023-08,Aug,2023,8,Electronics,Mechanical Keyboard,38.72,675.88
276218805,671858,25014631,215.79,4,2024-08-01,2024-08-07,Cancelled,Credit Card,863.16,2024-08,Aug,2024,8,Home & Kitchen,Air Fryer,110.01,423.11999999999995
572553155,126225,88055069,288.78,4,2023-04-28,2023-05-04,Cancelled,Credit Card,1155.12,2023-04,Apr,2023,4,Electronics,Bluetooth Speaker,22.88,1063.6
477084942,216739,93002706,176.41,2,2024-01-18,2024-01-23,Shipped,Google Pay,352.82,2024-01,Jan,2024,1,Electronics,Smart Watch,36.99,278.84
875705487,126225,46468984,90.4,1,2023-01-12,2023-01-16,Delivered,Debit Card,90.4,2023-01,Jan,2023,1,Electronics,Bluetooth Speaker,22.88,67.52000000000001
328766544,216739,47535126,50.17,3,2024-02-12,2024-02-18,Delivered,Apple Pay,150.51,2024-02,Feb,2024,2,Electronics,Smart Watch,36.99,39.53999999999999
774395804,216739,24665841,223.13,1,2024-03-09,2024-03-14,Processing,Google Pay,223.13,2024-03,Mar,2024,3,Electronics,Smart Watch,36.99,186.14
903447550,126225,13619375,260.79,5,2023-01-11,2023-01-13,Delivered,Debit Card,1303.95,2023-01,Jan,2023,1,Electronics,Bluetooth Speaker,22.88,1189.55
262536735,671858,19209801,156.0,3,2023-08-25,2023-09-01,Delivered,Google Pay,468.0,2023-08,Aug,2023,8,Home & Kitchen,Air Fryer,110.01,137.96999999999997
542070132,877572,99508850,266.75,3,2024-04-04,2024-04-06,Returned,Credit Card,800.25,2024-04,Apr,2024,4,Electronics,USB-C Hub,46.28,661.41
761506578,126225,83542887,233.72,3,2024-08-10,2024-08-12,Delivered,Credit Card,701.16,2024-08,Aug,2024,8,Electronics,Bluetooth Speaker,22.88,632.52
837194815,770487,39854548,231.89,2,2023-02-18,2023-02-25,Processing,Debit Card,463.78,2023-02,Feb,2023,2,Electronics,Wireless Headphones,27.87,408.03999999999996
575006056,126225,27084279,179.03,4,2024-06-09,2024-06-15,Processing,Google Pay,716.12,2024-06,Jun,2024,6,Electronics,Bluetooth Speaker,22.88,624.6
333264702,770487,25521714,38.98,4,2024-09-09,2024-09-13,Delivered,Apple Pay,155.92,2024-09,Sep,2024,9,Electronics,Wireless Headphones,27.87,44.43999999999998
193080561,770487,68526649,141.04,1,2024-02-25,2024-03-01,Processing,PayPal,141.04,2024-02,Feb,2024,2,Electronics,Wireless Headphones,27.87,113.16999999999999
207873599,877572,96028436,289.31,3,2023-12-04,2023-12-05,Processing,Debit Card,867.9300000000001,2023-12,Dec,2023,12,Electronics,USB-C Hub,46.28,729.09
250337960,671858,26941092,70.55,4,2024-08-27,2024-08-30,Shipped,Google Pay,282.2,2024-08,Aug,2024,8,Home & Kitchen,Air Fryer,110.01,-157.84000000000003
907932366,877572,10359129,144.78,4,2024-02-18,2024-02-22,Returned,Credit Card,579.12,2024-02,Feb,2024,2,Electronics,USB-C Hub,46.28,394.0
232239057,216739,39920292,254.4,5,2023-11-29,2023-12-05,Returned,Apple Pay,1272.0,2023-11,Nov,2023,11,Electronics,Smart Watch,36.99,1087.05
733050169,809570,25492573,231.13,2,2023-03-23,2023-03-29,Delivered,Debit Card,462.26,2023-03,Mar,2023,3,Clothing,Hoodie,111.42,239.42
883841357,877572,93352876,274.59,4,2024-04-07,2024-04-10,Delivered,PayPal,1098.36,2024-04,Apr,2024,4,Electronics,USB-C Hub,46.28,913.2399999999999
512351122,216739,15197528,270.09,1,2024-07-09,2024-07-12,Processing,PayPal,270.09,2024-07,Jul,2024,7,Electronics,Smart Watch,36.99,233.09999999999997
477458516,876646,81287314,43.94,1,2023-08-11,2023-08-18,Delivered,Apple Pay,43.94,2023-08,Aug,2023,8,Clothing,Cargo Shorts,8.69,35.25
561052655,770487,31810617,24.91,5,2023-06-16,2023-06-20,Returned,Google Pay,124.55,2023-06,Jun,2023,6,Electronics,Wireless Headphones,27.87,-14.799999999999997
437695739,719176,94187049,148.41,1,2023-11-03,2023-11-10,Delivered,Credit Card,148.41,2023-11,Nov,2023,11,Home & Kitchen,Cast Iron Pan,90.67,57.739999999999995
949412096,770487,63238057,98.93,4,2024-04-29,2024-05-03,Delivered,PayPal,395.72,2024-04,Apr,2024,4,Electronics,Wireless Headphones,27.87,284.24
250141520,809570,61536717,53.45,5,2023-12-16,2023-12-20,Returned,Apple Pay,267.25,2023-12,Dec,2023,12,Clothing,Hoodie,111.42,-289.85
366058599,216739,99913412,87.82,1,2024-06-03,2024-06-06,Returned,Debit Card,87.82,2024-06,Jun,2024,6,Electronics,Smart Watch,36.99,50.82999999999999
397391755,126225,47111151,258.89,4,2024-01-25,2024-01-30,Delivered,Apple Pay,1035.56,2024-01,Jan,2024,1,Electronics,Bluetooth Speaker,22.88,944.04
792156071,334053,85543051,277.42,4,2024-09-03,2024-09-05,Delivered,Debit Card,1109.68,2024-09,Sep,2024,9,Electronics,Webcam HD,13.0,1057.68
190461372,877572,14164775,191.18,4,2024-05-02,2024-05-03,Shipped,Apple Pay,764.72,2024-05,May,2024,5,Electronics,USB-C Hub,46.28,579.6
366467312,246316,20814950,199.72,5,2023-02-11,2023-02-18,Processing,Apple Pay,998.6,2023-02,Feb,2023,2,Clothing,Running Jacket,48.71,755.05
694205108,877572,20814950,265.0,4,2024-08-26,2024-08-28,Delivered,Credit Card,1060.0,2024-08,Aug,2024,8,Electronics,USB-C Hub,46.28,874.88
745317824,770487,42194159,45.72,5,2023-09-02,2023-09-05,Processing,Apple Pay,228.6,2023-09,Sep,2023,9,Electronics,Wireless Headphones,27.87,89.25
744253537,770487,29777514,275.71,3,2024-07-06,2024-07-12,Delivered,Debit Card,827.1299999999999,2024-07,Jul,2024,7,Electronics,Wireless Headphones,27.87,743.5199999999999
874360740,216739,91415657,188.86,2,2023-05-27,2023-05-29,Delivered,PayPal,377.72,2023-05,May,2023,5,Electronics,Smart Watch,36.99,303.74
752398123,877572,11646234,255.96,4,2023-01-29,2023-02-05,Processing,PayPal,1023.84,2023-01,Jan,2023,1,Electronics,USB-C Hub,46.28,838.72
405931388,770487,94951883,199.76,2,2024-09-18,2024-09-21,Delivered,Apple Pay,399.52,2024-09,Sep,2024,9,Electronics,Wireless Headphones,27.87,343.78
936412291,872246,81969657,98.59,2,2023-05-24,2023-05-29,Processing,PayPal,197.18,2023-05,May,2023,5,Clothing,Denim Jeans,29.09,139.0
841393046,877572,83793389,120.93,3,2023-02-03,2023-02-10,Delivered,Google Pay,362.79,2023-02,Feb,2023,2,Electronics,USB-C Hub,46.28,223.95000000000002
128802482,719176,68571795,148.86,3,2023-10-22,2023-10-27,Delivered,Credit Card,446.58000000000004,2023-10,Oct,2023,10,Home & Kitchen,Cast Iron Pan,90.67,174.57000000000005
806957378,216739,34406132,12.83,2,2024-06-16,2024-06-23,Delivered,PayPal,25.66,2024-06,Jun,2024,6,Electronics,Smart Watch,36.99,-48.32000000000001
423893509,388389,38408562,81.79,4,2023-01-07,2023-01-10,Shipped,PayPal,327.16,2023-01,Jan,2023,1,Electronics,Laptop Stand,88.92,-28.519999999999982
320595661,770487,72535301,291.56,4,2024-07-24,2024-07-31,Processing,Google Pay,1166.24,2024-07,Jul,2024,7,Electronics,Wireless Headphones,27.87,1054.76
655928892,809570,97260863,206.82,1,2024-02-11,2024-02-12,Delivered,Google Pay,206.82,2024-02,Feb,2024,2,Clothing,Hoodie,111.42,95.39999999999999
751682766,216739,10965138,271.56,1,2024-05-07,2024-05-08,Processing,PayPal,271.56,2024-05,May,2024,5,Electronics,Smart Watch,36.99,234.57
647095694,872246,65625330,234.94,2,2023-08-02,2023-08-07,Processing,Apple Pay,469.88,2023-08,Aug,2023,8,Clothing,Denim Jeans,29.09,411.7
302557660,207473,66390708,154.14,1,2023-06-13,2023-06-18,Delivered,Debit Card,154.14,2023-06,Jun,2023,6,Clothing,Graphic Tee,66.43,87.70999999999998
902990996,126225,16202700,247.05,4,2023-06-27,2023-07-02,Cancelled,Google Pay,988.2,2023-06,Jun,2023,6,Electronics,Bluetooth Speaker,22.88,896.6800000000001
520639451,770487,39372360,66.45,2,2023-01-09,2023-01-11,Processing,Google Pay,132.9,2023-01,Jan,2023,1,Electronics,Wireless Headphones,27.87,77.16
417335858,770487,95758349,213.45,2,2023-11-28,2023-11-29,Processing,Apple Pay,426.9,2023-11,Nov,2023,11,Electronics,Wireless Headphones,27.87,371.15999999999997
